order_id,date,customer_name,city,product,quantity,price
6306,2024-07-06,Fatima,Rawalpindi,Mouse,2,45000.0
6307,2024-06-25,Hina,Karachi,Monitor,2,2000.0
6308,2024-08-16,Hina,Rawalpindi,Headphones,4,15000.0
6309,2024-12-13,Fatima,Lahore,Headphones,5,45000.0
6310,2024-11-10,Sara,Karachi,Keyboard,1,2000.0
6311,2024-04-17,Hamza,Faisalabad,Mouse,2,5000.0
6312,2024-04-18,Hina,Multan,Printer,2,120000.0
6313,2024-04-03,Hamza,Multan,Mouse,1,120000.0
6314,2024-05-15,Fatima,Lahore,Headphones,5,45000.0
6315,2024-10-28,Ayesha,Multan,Laptop,4,45000.0
6316,2025-01-11,Sara,Karachi,Keyboard,1,15000.0
6317,2025-01-18,Hamza,Faisalabad,Keyboard,2,15000.0
6318,2024-05-30,Usman,Lahore,Monitor,3,120000.0
6319,2024-04-18,Usman,Multan,Laptop,5,120000.0
6320,2024-11-13,Ayesha,Karachi,Monitor,1,15000.0
6321,2024-05-13,Sara,Multan,Keyboard,2,8000.0
6322,2025-01-18,Usman,Rawalpindi,Headphones,3,8000.0
6323,2024-10-06,Usman,Lahore,Monitor,1,2000.0
6324,2024-08-30,Bilal,Karachi,Monitor,2,8000.0
6325,2024-05-11,Ayesha,Karachi,Mouse,3,45000.0
6326,2024-07-31,Ayesha,Faisalabad,Printer,4,15000.0
6327,2024-03-06,Bilal,Faisalabad,Mouse,4,2000.0
6328,2024-09-16,Ahmed,Islamabad,Mouse,1,8000.0
6329,2024-02-16,Ahmed,Multan,Printer,3,2000.0
6330,2024-03-19,Fatima,Lahore,Monitor,1,2000.0
6331,2024-10-13,Hamza,Faisalabad,Headphones,1,2000.0
6332,2024-11-11,Ayesha,Lahore,Monitor,3,5000.0
6333,2024-08-29,Ahmed,Islamabad,Keyboard,5,120000.0
6334,2024-06-08,Bilal,Multan,Headphones,5,8000.0
6335,2025-01-17,Ayesha,Islamabad,Mouse,4,15000.0
6336,2024-05-12,Hina,Faisalabad,Mouse,2,2000.0
6337,2024-02-17,Hina,Karachi,Monitor,4,15000.0
6338,2024-12-20,Fatima,Karachi,Printer,1,2000.0
6339,2024-02-14,Sara,Multan,Monitor,2,15000.0
6340,2024-08-06,Hamza,Lahore,Laptop,3,15000.0
6341,2024-06-25,Ayesha,Islamabad,Printer,3,45000.0
6342,2024-08-14,Ali,Faisalabad,Monitor,3,2000.0
6343,2025-01-20,Hamza,Karachi,Monitor,1,8000.0
6344,2024-04-27,Ali,Multan,Headphones,2,5000.0
6345,2024-04-19,Ali,Karachi,Monitor,2,2000.0
6346,2024-12-09,Hamza,Faisalabad,Laptop,4,45000.0
6347,2024-07-22,Ali,Multan,Mouse,4,2000.0
6348,2025-02-02,Bilal,Islamabad,Printer,2,5000.0
6349,2024-01-13,Hamza,Rawalpindi,Headphones,1,2000.0
6350,2024-06-21,Sara,Rawalpindi,Mouse,1,120000.0
6351,2024-12-03,Ahmed,Islamabad,Laptop,2,5000.0
6352,2025-01-27,Hina,Islamabad,Headphones,2,45000.0
6353,2025-01-23,Usman,Islamabad,Mouse,2,2000.0
6354,2024-05-23,Fatima,Rawalpindi,Keyboard,5,5000.0
6355,2024-08-21,Ayesha,Rawalpindi,Headphones,1,120000.0
6356,2025-01-30,Hamza,Islamabad,Headphones,4,2000.0
6357,2024-04-01,Zain,Multan,Laptop,5,45000.0
6358,2024-11-06,Hina,Islamabad,Laptop,5,120000.0
6359,2024-09-13,Usman,Islamabad,Laptop,2,
6360,2025-01-30,Zain,Multan,Headphones,4,45000.0
6361,2024-08-22,Sara,Rawalpindi,Printer,2,5000.0
6362,2024-03-22,Ali,Karachi,Mouse,1,2000.0
6363,2024-05-18,Hina,Lahore,Keyboard,2,120000.0
6364,2024-07-04,Hamza,Lahore,Laptop,3,8000.0
6365,2024-11-09,Hamza,Faisalabad,Mouse,4,8000.0
6366,2024-01-30,Sara,Islamabad,Laptop,4,2000.0
6367,2024-06-29,Hina,Islamabad,Printer,4,5000.0
6368,2024-05-08,Usman,Rawalpindi,Headphones,3,5000.0
6369,2025-01-21,Ahmed,Lahore,Headphones,2,2000.0
6370,2024-02-16,Usman,Rawalpindi,Printer,5,45000.0
6371,2025-01-15,Ayesha,Multan,Headphones,1,45000.0
6372,2024-01-28,Ahmed,Faisalabad,Keyboard,2,8000.0
6373,2024-06-18,Zain,Lahore,Printer,5,2000.0
6374,2024-10-27,Sara,Faisalabad,Mouse,5,15000.0
6375,2024-02-23,Zain,Lahore,Headphones,1,2000.0
6376,2024-01-29,Hina,Karachi,Mouse,1,5000.0
6377,2024-10-11,Ali,Lahore,Printer,4,15000.0
6378,2024-01-30,Ahmed ,Rawalpindi,Laptop,3,8000.0
6379,2024-07-20,Sara ,Lahore,Printer,2,120000.0
6380,2024-11-17,Hamza,Islamabad,Keyboard,1,15000.0
6381,2024-03-07,Ayesha,Rawalpindi,Mouse,3,45000.0
6382,2024-06-30,Sara,Multan,Printer,1,5000.0
6383,2024-02-22,Ayesha,Rawalpindi,Mouse,5,120000.0
6384,2024-06-21,Hina,Karachi,Laptop,4,2000.0
6385,2024-12-17,Zain,Rawalpindi,Headphones,1,2000.0
6386,2024-12-03,Hamza,Multan,Keyboard,5,15000.0
6387,2024-11-20,Zain,Faisalabad,Headphones,2,45000.0
6388,2024-03-09,Ayesha,Faisalabad,Mouse,5,8000.0
6389,2024-06-24,Hina,Lahore,Mouse,5,8000.0
6390,2024-03-11,Hamza,Rawalpindi,Headphones,4,120000.0
6391,2024-07-09,Sara,Karachi,Keyboard,4,5000.0
6392,2024-07-23,Bilal,Faisalabad,Keyboard,3,120000.0
6393,2024-07-16,Bilal,Rawalpindi,Monitor,5,2000.0
6394,2024-12-25,Sara,Islamabad,Printer,4,5000.0
6395,2024-10-09,Zain,Faisalabad,Laptop,2,8000.0
6396,2024-06-29,Usman,Karachi,Mouse,2,5000.0
6397,2024-07-01,Ali,Faisalabad,Laptop,4,120000.0
6398,2024-12-24,Sara,Karachi,Headphones,2,45000.0
6399,2024-04-24,Bilal,Islamabad,Mouse,2,15000.0
6400,2024-05-03,Ali,Rawalpindi,Monitor,5,5000.0
6401,2024-06-26,Bilal,Lahore,Mouse,3,2000.0
6402,2024-12-21,Ali,Rawalpindi,Headphones,1,5000.0
6403,2024-05-20,Ali,Multan,Laptop,2,2000.0
6404,2024-12-30,Ali,Rawalpindi,Laptop,5,45000.0
6405,2024-11-06,Sara,Faisalabad,Printer,1,45000.0
6406,2025-01-02,Hamza,Faisalabad,Printer,4,2000.0
6407,2024-08-21,Ayesha,Rawalpindi,Laptop,2,120000.0
6408,2025-01-02,Fatima,Multan,Printer,4,15000.0
6409,2024-06-06,Usman,Karachi,Printer,5,2000.0
6410,2024-04-09,Hina,Rawalpindi,Keyboard,1,2000.0
6411,2024-12-31,Usman,Rawalpindi,Headphones,3,15000.0
6412,2024-06-15,Ahmed,Islamabad,Monitor,3,8000.0
6413,2024-06-16,Ali,Islamabad,Laptop,2,15000.0
6414,2024-06-16,Ali,Multan,Monitor,4,5000.0
6415,2025-01-25,Ali,Islamabad,Keyboard,1,8000.0
6416,2024-02-07,Ayesha,Multan,Mouse,1,120000.0
6417,2024-11-29,Hina,Faisalabad,Monitor,3,45000.0
6418,2024-06-20,Bilal,Lahore,Mouse,5,8000.0
6419,2024-03-12,Usman,Karachi,Monitor,3,15000.0
6420,2024-01-06,Bilal,Karachi,Printer,5,15000.0
6421,2024-07-15,Ahmed,Karachi,Mouse,5,45000.0
6422,2024-11-10,Ahmed,Karachi,Printer,4,120000.0
6423,2024-03-08,Ali,Islamabad,Laptop,2,15000.0
6424,2024-02-29,Ahmed,Multan,Headphones,5,15000.0
6425,2024-04-26,Ali,Faisalabad,Mouse,1,120000.0
6426,2024-10-09,Hamza,Faisalabad,Monitor,4,120000.0
6427,2024-09-11,Fatima,Faisalabad,Printer,4,5000.0
6428,2025-01-22,Fatima,Lahore,Mouse,5,45000.0
6429,2024-09-16,Ahmed,Multan,Headphones,4,120000.0
6430,2024-10-18,Zain,Multan,Printer,1,
6431,2024-01-17,Fatima,Multan,Mouse,4,5000.0
6432,2024-05-28,Usman,Lahore,Mouse,1,45000.0
6433,2024-10-04,Usman,Multan,Monitor,4,8000.0
6434,2024-05-30,Usman,Multan,Headphones,5,8000.0
6435,2024-08-28,Usman,Islamabad,Mouse,4,120000.0
6436,2025-01-14,Ahmed,Islamabad,Keyboard,1,5000.0
6437,2024-03-11,Hina,Multan,Monitor,2,120000.0
6438,2024-11-02,Zain,Karachi,Printer,4,5000.0
6439,2024-06-21,Zain,Multan,Headphones,3,120000.0
6440,2024-10-23,Usman,Multan,Printer,1,2000.0
6441,2024-12-11,Zain,Faisalabad,Keyboard,3,5000.0
6442,2024-07-05,Zain,Rawalpindi,Laptop,4,120000.0
6443,2024-02-15,Hamza,Karachi,Keyboard,3,15000.0
6444,2024-05-22,Ayesha,Multan,Laptop,2,120000.0
6445,2024-10-03,Ahmed,Rawalpindi,Laptop,4,120000.0
6446,2024-03-23,Zain,Islamabad,Laptop,5,45000.0
6447,2024-11-23,Ahmed,Multan,Laptop,2,15000.0
6448,2024-01-20,Hina,Rawalpindi,Laptop,4,45000.0
6449,2025-02-03,Usman,Faisalabad,Mouse,3,15000.0
6450,2025-01-04,Ahmed,Lahore,Monitor,1,2000.0
6451,2024-01-01,Hina,Faisalabad,Laptop,5,2000.0
6452,2024-04-03,Fatima,Rawalpindi,Printer,5,45000.0
6453,2024-08-31,Hamza,Islamabad,Monitor,2,5000.0
6454,2024-02-13,Ayesha ,Multan,Headphones,2,120000.0
6455,2024-07-17,Sara,Lahore,Keyboard,1,45000.0
6456,2024-02-19,Ahmed,Multan,Monitor,4,8000.0
6457,2024-06-22,Ahmed,Karachi,Keyboard,2,45000.0
6458,2024-06-12,Zain,Faisalabad,Monitor,5,15000.0
6459,2024-02-21,Ayesha,Faisalabad,Mouse,4,8000.0
6460,2024-12-17,Fatima,Lahore,Laptop,5,15000.0
6461,2024-08-10,Ahmed,Multan,Headphones,5,120000.0
6462,2024-04-13,Sara,Faisalabad,Laptop,2,45000.0
6463,2025-01-30,Hamza,Multan,Printer,3,45000.0
6464,2024-07-04,Zain,Rawalpindi,Headphones,4,2000.0
6465,2024-12-16,Hina,Rawalpindi,Mouse,5,45000.0
6466,2025-01-07,Zain,Multan,Laptop,4,5000.0
6467,2024-01-11,Fatima,Multan,Headphones,1,2000.0
6468,2024-05-26,Sara,Faisalabad,Monitor,3,8000.0
6469,2024-08-17,Usman,Lahore,Headphones,2,2000.0
6470,2025-02-02,Hina,Islamabad,Monitor,4,2000.0
6471,2024-06-03,Hamza,Faisalabad,Mouse,5,5000.0
6472,2024-06-01,Usman,Faisalabad,Printer,4,8000.0
6473,2025-01-04,Ayesha,Islamabad,Monitor,1,2000.0
6474,2024-08-25,Hamza,Multan,Printer,5,45000.0
6475,2024-11-09,Ayesha,Lahore,Keyboard,2,45000.0
6476,2024-10-29,Hina,Lahore,Printer,1,5000.0
6477,2024-03-23,Ayesha,Lahore,Mouse,4,8000.0
6478,2024-05-03,Zain,Lahore,Monitor,1,120000.0
6479,2025-01-11,Bilal,Faisalabad,Printer,5,2000.0
6480,2024-09-01,Hamza,Faisalabad,Headphones,2,2000.0
6481,2024-04-29,Hina,Karachi,Laptop,4,8000.0
6482,2024-02-28,Hina,Lahore,Monitor,3,5000.0
6483,2024-02-03,Hina,Lahore,Monitor,4,5000.0
6484,2024-12-15,Hamza,Rawalpindi,Laptop,1,120000.0
6485,2024-12-06,Sara,Karachi,Laptop,2,120000.0
6486,2024-06-12,Bilal,Lahore,Mouse,4,45000.0
6487,2024-07-18,Zain,Lahore,Headphones,1,2000.0
6488,2025-01-19,Fatima,Faisalabad,Printer,4,2000.0
6489,2024-03-30,Ali,Lahore,Mouse,3,15000.0
6490,2024-10-10,Ahmed,Rawalpindi,Printer,2,45000.0
6491,2024-03-23,Usman,Islamabad,Keyboard,1,2000.0
6492,2024-10-15,Bilal,Faisalabad,Headphones,2,120000.0
6493,2024-01-13,Sara,Islamabad,Laptop,5,120000.0
6494,2024-09-27,Ahmed,Karachi,Headphones,1,5000.0
6495,2024-04-11,Hina,Multan,Headphones,3,5000.0
6496,2024-05-19,Bilal,Karachi,Monitor,5,45000.0
6497,2024-04-22,Zain ,Multan,Headphones,3,2000.0
6498,2024-09-02,Sara,Multan,Laptop,2,120000.0
6499,2024-12-25,Bilal,Karachi,Mouse,4,
6500,2024-06-08,Ayesha ,Multan,Laptop,2,45000.0
6501,2025-01-19,Hina,Islamabad,Mouse,5,15000.0
6502,2024-11-05,Usman,Faisalabad,Monitor,5,5000.0
6503,2024-05-24,Zain,Faisalabad,Printer,4,15000.0
6504,2024-09-22,Zain,Islamabad,Monitor,1,8000.0
6505,2024-11-24,Fatima,Karachi,Headphones,5,45000.0
6506,2024-07-12,Sara,Lahore,Monitor,3,120000.0
6507,2024-02-15,Hina,Rawalpindi,Printer,5,8000.0
6508,2024-09-30,Hamza,Multan,Monitor,5,15000.0
6509,2024-11-27,Hamza,Karachi,Headphones,5,15000.0
6510,2024-11-18,Zain,Rawalpindi,Mouse,2,8000.0
6511,2024-11-15,Zain,Multan,Printer,5,45000.0
6512,2024-11-29,Hamza,Karachi,Keyboard,2,120000.0
6513,2024-07-04,Sara,Lahore,Monitor,1,5000.0
6514,2024-10-04,Usman,Rawalpindi,Headphones,2,2000.0
6515,2024-09-16,Ali,Islamabad,Headphones,3,2000.0
6516,2024-12-26,Sara,Rawalpindi,Printer,2,5000.0
6517,2024-02-17,Bilal,Lahore,Mouse,2,8000.0
6518,2024-07-08,Zain,Islamabad,Monitor,2,5000.0
6519,2024-03-24,Hina,Lahore,Monitor,4,2000.0
6520,2024-06-12,Hamza,Lahore,Headphones,4,8000.0
6521,2024-01-26,Hina,Karachi,Mouse,3,
6522,2025-01-22,Bilal,Rawalpindi,Laptop,2,5000.0
6523,2024-02-22,Bilal,Rawalpindi,Monitor,2,8000.0
6524,2024-09-16,Fatima,Multan,Printer,5,8000.0
6525,2024-03-27,Hamza,Islamabad,Printer,3,2000.0
6526,2024-02-28,Fatima,Multan,Printer,4,5000.0
6527,2024-03-22,Bilal,Faisalabad,Laptop,5,2000.0
6528,2024-07-26,Ahmed,Karachi,Printer,1,5000.0
6529,2024-10-31,Ali,Karachi,Keyboard,5,120000.0
6530,2024-09-04,Hina,Rawalpindi,Monitor,1,5000.0
6531,2024-01-10,Zain,Faisalabad,Headphones,2,15000.0
6532,2024-01-01,Usman,Faisalabad,Headphones,1,8000.0
6533,2024-11-27,Ayesha,Lahore,Laptop,2,15000.0
6534,2024-07-18,Ayesha,Lahore,Mouse,1,8000.0
6535,2024-08-04,Ahmed,Faisalabad,Monitor,3,45000.0
6536,2024-07-29,Hamza,Multan,Laptop,5,2000.0
6537,2024-01-31,Zain,Islamabad,Keyboard,4,15000.0
6538,2024-04-28,Ahmed,Karachi,Laptop,5,45000.0
6539,2025-01-09,Hina,Islamabad,Laptop,4,45000.0
6540,2024-11-18,Ahmed,Karachi,Keyboard,5,8000.0
6541,2024-04-22,Zain,Faisalabad,Headphones,1,15000.0
6542,2024-09-05,Sara,Faisalabad,Laptop,4,8000.0
6543,2024-09-08,Usman,Karachi,Laptop,3,15000.0
6544,2024-05-23,Ayesha,Faisalabad,Mouse,3,45000.0
6545,2024-02-15,Ali,Multan,Printer,5,2000.0
6546,2024-09-13,Fatima,Karachi,Headphones,5,2000.0
6547,2024-07-13,Bilal,Faisalabad,Monitor,3,45000.0
6548,2024-01-14,Zain,Multan,Mouse,4,15000.0
6549,2024-08-09,Bilal,Faisalabad,Laptop,1,45000.0
6550,2024-08-08,Usman,Islamabad,Monitor,4,120000.0
6551,2024-11-07,Hina,Karachi,Laptop,1,8000.0
6552,2024-04-07,Sara,Rawalpindi,Laptop,4,5000.0
6553,2024-03-09,Fatima,Lahore,Printer,3,2000.0
6554,2024-01-02,Hamza,Lahore,Monitor,5,2000.0
6555,2024-04-21,Hina,Lahore,Laptop,3,120000.0
6556,2024-08-03,Ahmed,Multan,Keyboard,4,8000.0
6557,2024-03-29,Bilal,Karachi,Laptop,1,8000.0
6558,2024-01-22,Usman ,Faisalabad,Headphones,2,45000.0
6559,2025-01-23,Zain,Multan,Headphones,3,15000.0
6560,2024-12-08,Ahmed,Rawalpindi,Mouse,5,15000.0
6561,2024-04-25,Ahmed,Karachi,Printer,3,2000.0
6562,2024-08-05,Ayesha,Faisalabad,Monitor,4,15000.0
6563,2024-01-23,Fatima,Lahore,Printer,3,120000.0
6564,2024-03-23,Bilal,Karachi,Printer,4,8000.0
6565,2024-05-21,Ayesha,Karachi,Keyboard,1,2000.0
6566,2025-01-20,Hamza,Lahore,Monitor,5,5000.0
6567,2024-06-10,Ali,Faisalabad,Monitor,4,2000.0
6568,2024-08-22,Fatima,Multan,Laptop,5,8000.0
6569,2024-05-29,Hina,Rawalpindi,Keyboard,5,45000.0
6570,2024-07-30,Bilal,Karachi,Mouse,4,45000.0
6571,2024-03-03,Hina ,Faisalabad,Printer,4,15000.0
6572,2024-06-03,Bilal,Rawalpindi,Mouse,5,15000.0
6573,2025-01-06,Hamza,Lahore,Laptop,4,2000.0
6574,2024-05-22,Sara,Rawalpindi,Headphones,4,2000.0
6575,2024-04-18,Ali,Rawalpindi,Printer,1,15000.0
6576,2024-07-26,Hamza,Multan,Mouse,2,45000.0
6577,2024-01-08,Fatima,Faisalabad,Laptop,1,8000.0
6578,2024-06-13,Ahmed,Multan,Monitor,2,15000.0
6579,2024-12-01,Hamza,Multan,Headphones,2,120000.0
6580,2024-04-14,Bilal,Karachi,Mouse,5,120000.0
6581,2024-06-17,Hamza,Rawalpindi,Keyboard,4,120000.0
6582,2024-10-05,Ali,Islamabad,Keyboard,5,5000.0
6583,2024-12-08,Bilal,Islamabad,Monitor,1,120000.0
6584,2025-01-25,Usman,Rawalpindi,Headphones,1,5000.0
6585,2024-02-22,Sara,Multan,Mouse,1,5000.0
6586,2024-12-21,Ali,Lahore,Laptop,4,15000.0
6587,2024-03-06,Hina,Islamabad,Monitor,2,120000.0
6588,2024-07-12,Hamza,Lahore,Printer,5,5000.0
6589,2024-06-19,Zain,Multan,Laptop,1,45000.0
6590,2024-07-01,Ahmed ,Multan,Keyboard,5,45000.0
6591,2024-08-09,Sara,Lahore,Headphones,5,8000.0
6592,2024-09-26,Ayesha,Karachi,Headphones,4,2000.0
6593,2024-07-25,Ayesha,Lahore,Printer,2,45000.0
6594,2024-01-18,Hamza,Multan,Headphones,3,120000.0
6595,2024-10-31,Fatima,Lahore,Keyboard,1,45000.0
6596,2024-07-29,Ahmed,Multan,Mouse,5,5000.0
6597,2024-05-31,Bilal,Multan,Printer,5,120000.0
6598,2024-07-11,Fatima,Karachi,Mouse,2,120000.0
6599,2024-01-11,Ahmed,Multan,Laptop,5,120000.0
6600,2024-07-13,Hamza,Karachi,Headphones,3,2000.0
6601,2024-01-13,Fatima,Islamabad,Printer,5,120000.0
6602,2024-02-20,Ayesha,Rawalpindi,Mouse,2,2000.0
6603,2024-12-16,Usman,Rawalpindi,Mouse,2,5000.0
6604,2024-08-08,Zain,Islamabad,Keyboard,1,5000.0
6605,2024-08-13,Hamza,Lahore,Printer,3,5000.0
6606,2024-10-11,Usman,Multan,Keyboard,4,45000.0
6607,2024-10-02,Sara,Lahore,Mouse,3,45000.0
6608,2024-04-13,Ayesha,Lahore,Monitor,2,15000.0
6609,2024-07-27,Ahmed,Multan,Monitor,4,120000.0
6610,2024-09-05,Hina,Rawalpindi,Printer,1,5000.0
6611,2025-01-04,Usman,Karachi,Keyboard,4,120000.0
6612,2024-02-14,Sara,Faisalabad,Monitor,3,45000.0
6613,2024-05-28,Sara,Lahore,Laptop,2,120000.0
6614,2024-01-10,Zain,Karachi,Headphones,4,8000.0
6615,2024-11-07,Zain,Faisalabad,Monitor,2,5000.0
6616,2024-10-23,Bilal,Faisalabad,Laptop,3,120000.0
6617,2024-05-02,Sara,Islamabad,Keyboard,2,15000.0
6618,2024-03-22,Ahmed,Islamabad,Mouse,5,2000.0
6619,2024-11-06,Ahmed,Lahore,Mouse,3,5000.0
6620,2024-12-07,Ahmed,Karachi,Headphones,2,120000.0
6621,2024-07-18,Hina,Multan,Laptop,1,15000.0
6622,2024-02-12,Sara,Multan,Printer,1,8000.0
6623,2025-01-06,Zain,Faisalabad,Laptop,2,2000.0
6624,2024-09-22,Hamza,Faisalabad,Mouse,3,2000.0
6625,2024-11-25,Sara,Multan,Headphones,2,15000.0
6626,2024-09-13,Fatima,Lahore,Laptop,1,15000.0
6627,2024-03-12,Sara,Lahore,Keyboard,1,45000.0
6628,2024-04-21,Sara,Lahore,Monitor,2,8000.0
6629,2024-07-11,Zain,Islamabad,Mouse,3,120000.0
6630,2024-07-22,Hina,Rawalpindi,Headphones,4,120000.0
6631,2024-08-29,Bilal,Multan,Headphones,5,15000.0
6632,2024-06-24,Sara,Rawalpindi,Monitor,4,5000.0
6633,2024-08-16,Zain,Islamabad,Printer,5,2000.0
6634,2024-08-10,Bilal,Multan,Keyboard,5,120000.0
6635,2024-01-12,Zain,Faisalabad,Laptop,2,5000.0
6636,2024-11-20,Ayesha,Multan,Printer,3,45000.0
6637,2024-12-25,Ahmed,Multan,Mouse,1,8000.0
6638,2024-04-21,Ayesha,Lahore,Keyboard,3,5000.0
6639,2024-05-31,Zain,Islamabad,Headphones,5,45000.0
6640,2024-05-30,Bilal,Faisalabad,Printer,5,45000.0
6641,2024-01-05,Bilal,Rawalpindi,Headphones,4,2000.0
6642,2024-10-11,Hamza,Rawalpindi,Monitor,1,120000.0
6643,2024-09-29,Hina,Rawalpindi,Mouse,4,15000.0
6644,2024-06-20,Hina,Faisalabad,Mouse,2,5000.0
6645,2024-06-06,Ahmed,Lahore,Keyboard,4,45000.0
6646,2024-03-09,Sara,Faisalabad,Laptop,4,15000.0
6647,2024-01-10,Bilal,Rawalpindi,Monitor,2,2000.0
6648,2024-12-24,Sara,Lahore,Monitor,4,8000.0
6649,2024-05-17,Hamza,Karachi,Laptop,2,120000.0
6650,2025-01-13,Sara,Rawalpindi,Keyboard,5,8000.0
6651,2024-06-27,Usman,Karachi,Keyboard,4,5000.0
6652,2024-05-19,Hamza,Islamabad,Headphones,5,15000.0
6653,2024-12-07,Zain,Karachi,Headphones,3,8000.0
6654,2024-11-08,Usman,Multan,Monitor,2,15000.0
6655,2024-09-10,Sara,Karachi,Keyboard,4,2000.0
6656,2024-05-04,Hamza,Karachi,Mouse,5,8000.0
6657,2024-10-12,Sara,Faisalabad,Laptop,5,45000.0
6658,2024-06-08,Ahmed,Islamabad,Monitor,1,15000.0
6659,2024-09-07,Usman,Karachi,Laptop,3,5000.0
6660,2024-08-12,Bilal,Faisalabad,Monitor,1,2000.0
6661,2024-09-25,Ali,Karachi,Printer,2,2000.0
6662,2024-04-05,Hina,Lahore,Monitor,1,5000.0
6663,2024-07-15,Usman,Rawalpindi,Monitor,4,15000.0
6664,2024-06-30,Zain,Islamabad,Laptop,1,120000.0
6665,2024-05-21,Hina,Islamabad,Laptop,4,8000.0
6666,2024-07-03,Ayesha,Rawalpindi,Mouse,1,5000.0
6667,2024-03-06,Hina,Rawalpindi,Keyboard,5,120000.0
6668,2024-03-29,Fatima,Multan,Printer,3,15000.0
6669,2024-06-29,Usman,Faisalabad,Mouse,5,2000.0
6670,2024-06-03,Hamza,Multan,Laptop,1,120000.0
6671,2024-01-22,Ali,Faisalabad,Mouse,3,120000.0
6672,2024-08-23,Bilal,Karachi,Monitor,3,15000.0
6673,2025-01-10,Hina,Lahore,Headphones,1,15000.0
6674,2024-11-27,Fatima,Multan,Mouse,3,
6675,2024-10-01,Zain,Islamabad,Printer,1,2000.0
6676,2024-12-01,Hamza,Islamabad,Keyboard,4,15000.0
6677,2024-01-25,Zain,Karachi,Monitor,3,120000.0
6678,2025-01-10,Fatima,Karachi,Mouse,2,15000.0
6679,2024-07-22,Ahmed,Rawalpindi,Keyboard,3,
6680,2024-06-18,Hamza,Faisalabad,Mouse,4,
6681,2024-08-04,Bilal,Islamabad,Monitor,5,5000.0
6682,2024-01-12,Hamza,Rawalpindi,Laptop,3,45000.0
6683,2024-07-14,Sara,Islamabad,Monitor,4,45000.0
6684,2024-11-02,Sara,Lahore,Laptop,1,120000.0
6685,2024-08-20,Usman,Faisalabad,Keyboard,2,15000.0
6686,2024-08-05,Zain,Multan,Printer,2,120000.0
6687,2024-07-15,Ahmed,Multan,Keyboard,3,120000.0
6688,2024-02-09,Sara,Lahore,Laptop,4,5000.0
6689,2024-09-28,Ayesha,Faisalabad,Laptop,1,8000.0
6690,2024-08-28,Fatima,Rawalpindi,Laptop,2,5000.0
6691,2024-11-22,Sara,Rawalpindi,Mouse,4,45000.0
6692,2024-07-14,Ahmed,Multan,Keyboard,4,45000.0
6693,2024-01-06,Ayesha,Karachi,Printer,1,15000.0
6694,2024-09-03,Fatima,Islamabad,Laptop,5,2000.0
6695,2024-07-24,Ahmed,Faisalabad,Printer,4,8000.0
6696,2025-01-10,Ali,Karachi,Monitor,5,2000.0
6697,2024-05-15,Bilal,Rawalpindi,Monitor,1,15000.0
6698,2024-10-17,Fatima,Faisalabad,Printer,3,120000.0
6699,2024-02-21,Zain,Faisalabad,Mouse,5,5000.0
6700,2024-09-28,Hina,Multan,Keyboard,3,120000.0
6701,2024-08-04,Zain,Multan,Headphones,2,2000.0
6702,2024-08-06,Hamza,Rawalpindi,Printer,2,2000.0
6703,2024-08-22,Usman,Rawalpindi,Laptop,5,120000.0
6704,2025-01-04,Ayesha,Rawalpindi,Headphones,3,45000.0
6705,2024-11-12,Fatima,Multan,Monitor,3,5000.0
6706,2024-01-16,Hamza,Islamabad,Keyboard,2,8000.0
6707,2024-01-28,Sara ,Lahore,Laptop,4,45000.0
6708,2024-08-01,Ali,Multan,Printer,4,45000.0
6709,2024-09-02,Ayesha,Multan,Laptop,1,2000.0
6710,2024-09-17,Ahmed,Islamabad,Monitor,4,15000.0
6711,2024-03-31,Fatima,Faisalabad,Keyboard,4,8000.0
6712,2024-10-04,Fatima,Multan,Mouse,5,45000.0
6713,2025-01-14,Ayesha,Faisalabad,Monitor,1,120000.0
6714,2024-03-16,Zain,Islamabad,Mouse,1,8000.0
6715,2024-02-04,Ahmed,Lahore,Printer,4,120000.0
6716,2024-09-29,Ayesha,Rawalpindi,Monitor,5,2000.0
6717,2024-08-16,Sara ,Karachi,Monitor,3,5000.0
6718,2025-01-30,Hina,Multan,Printer,4,5000.0
6719,2024-03-18,Usman ,Lahore,Laptop,5,8000.0
6720,2024-11-03,Fatima,Lahore,Printer,4,2000.0
6721,2024-08-09,Hamza,Karachi,Keyboard,4,8000.0
6722,2024-03-13,Hina,Rawalpindi,Printer,2,120000.0
6723,2024-10-17,Hina,Faisalabad,Laptop,3,15000.0
6724,2024-11-20,Hina,Karachi,Headphones,4,
6725,2024-03-20,Fatima,Lahore,Laptop,5,120000.0
6726,2024-10-13,Ali,Faisalabad,Headphones,1,5000.0
6727,2024-04-09,Ali,Lahore,Mouse,5,120000.0
6728,2024-04-24,Bilal,Karachi,Printer,5,2000.0
6729,2024-03-26,Zain,Multan,Laptop,5,5000.0
6730,2024-12-31,Ali,Islamabad,Monitor,1,2000.0
6731,2025-01-07,Fatima,Islamabad,Keyboard,3,120000.0
6732,2024-01-25,Usman,Karachi,Printer,4,5000.0
6733,2024-05-04,Sara,Faisalabad,Laptop,5,120000.0
6734,2024-10-16,Fatima,Rawalpindi,Monitor,2,45000.0
6735,2024-03-10,Ali,Rawalpindi,Laptop,4,15000.0
6736,2024-07-07,Ayesha,Lahore,Headphones,5,2000.0
