order_id,date,customer_name,city,product,quantity,price,total
6891,03/01/2024,Ayesha,Karachi,Headphones,2,45000,90000
6892,02/01/2024,Zain,Multan,Keyboard,1,5000,5000
6893,10/01/2024,Hamza,Karachi,Mouse,2,15000,30000
6894,28/01/2024,Ayesha,Rawalpindi,Laptop,3,2000,6000
6895,04/08/2024,Sara,Multan,Laptop,3,5000,15000
6896,27/08/2024,Zain,Multan,Keyboard,4,15000,60000
6897,10/03/2024,Ayesha,Lahore,Laptop,4,8000,32000
6898,07/07/2024,Ahmed,Karachi,Headphones,5,8000,40000
6899,08/04/2024,Sara,Islamabad,Laptop,5,2000,10000
6900,29/02/2024,Bilal,Faisalabad,Laptop,2,45000,90000
6901,27/09/2024,Sara,Multan,Printer,5,33663.80368,168319.0184
6902,03/12/2024,Ayesha,Lahore,Mouse,3,32704.54545,98113.63636
6903,03/12/2024,Ali,Lahore,Headphones,3,8000,24000
6904,24/06/2024,Fatima,Rawalpindi,Laptop,1,15000,15000
6905,04/08/2024,Ali,Karachi,Headphones,2,15000,30000
6906,20/11/2024,Fatima,Multan,Keyboard,3,5000,15000
6907,31/08/2024,Hamza,Faisalabad,Keyboard,1,15000,15000
6908,27/04/2024,Ayesha,Islamabad,Keyboard,2,5000,10000
6909,01/12/2024,Ali,Multan,Headphones,3,120000,360000
6910,19/12/2024,Ayesha,Faisalabad,Laptop,2,120000,240000
6911,10/09/2024,Bilal,Multan,Monitor,1,15000,15000
6912,04/09/2024,Usman,Karachi,Headphones,1,2000,2000
6913,28/04/2024,Hamza,Multan,Headphones,3,2000,6000
6914,15/02/2024,Hamza,Lahore,Headphones,5,2000,10000
6915,28/06/2024,Ayesha,Lahore,Monitor,4,120000,480000
6916,12/05/2024,Zain,Rawalpindi,Monitor,5,120000,600000
6917,04/06/2024,Fatima,Karachi,Mouse,2,15000,30000
6918,06/11/2024,Bilal,Lahore,Keyboard,5,45000,225000
6919,26/09/2024,Hamza,Faisalabad,Laptop,4,5000,20000
6920,22/05/2024,Sara,Karachi,Laptop,3,120000,360000
6921,31/12/2024,Ali,Lahore,Monitor,4,5000,20000
6922,21/03/2024,Fatima,Rawalpindi,Headphones,3,2000,6000
6923,12/01/2025,Sara,Lahore,Printer,1,15000,15000
6924,27/01/2025,Zain,Multan,Headphones,5,15000,75000
6925,21/10/2024,Hina,Faisalabad,Monitor,3,8000,24000
6926,18/08/2024,Sara,Lahore,Mouse,1,45000,45000
6927,23/08/2024,Zain,Karachi,Monitor,3,2000,6000
6928,04/12/2024,Ahmed,Islamabad,Keyboard,2,120000,240000
6929,19/02/2024,Hamza,Rawalpindi,Keyboard,3,120000,360000
6930,04/11/2024,Ahmed,Lahore,Laptop,5,2000,10000
6931,14/03/2024,Usman,Faisalabad,Printer,4,5000,20000
6932,13/03/2024,Fatima,Islamabad,Laptop,2,33465.87537,66931.75074
6933,26/09/2024,Hina,Karachi,Laptop,3,45000,135000
6934,15/02/2024,Ali,Lahore,Monitor,3,15000,45000
6935,14/11/2024,Fatima,Multan,Mouse,5,15000,75000
6936,21/05/2024,Fatima,Faisalabad,Keyboard,3,45000,135000
6937,11/09/2024,Zain,Karachi,Laptop,3,5000,15000
6938,12/02/2024,Ahmed,Multan,Keyboard,5,15000,75000
6939,03/02/2025,Hina,Rawalpindi,Printer,3,120000,360000
6940,19/11/2024,Ahmed,Lahore,Headphones,3,45000,135000
6941,12/12/2024,Hamza,Faisalabad,Mouse,5,2000,10000
6942,11/12/2024,Ahmed,Lahore,Keyboard,4,15000,60000
6943,20/10/2024,Ali,Lahore,Mouse,4,2000,8000
6944,06/07/2024,Ahmed,Rawalpindi,Laptop,5,15000,75000
6945,24/01/2025,Hina,Multan,Keyboard,2,2000,4000
6946,25/01/2024,Hamza,Lahore,Keyboard,5,2000,10000
6947,05/01/2024,Ahmed,Multan,Monitor,2,5000,10000
6948,27/08/2024,Fatima,Faisalabad,Mouse,4,45000,180000
6949,15/02/2024,Ali,Faisalabad,Printer,2,15000,30000
6950,23/06/2024,Usman,Rawalpindi,Monitor,3,8000,24000
6951,23/12/2024,Bilal,Multan,Laptop,2,8000,16000
6952,16/10/2024,Zain,Faisalabad,Mouse,5,15000,75000
6953,21/03/2024,Hamza,Islamabad,Printer,3,15000,45000
6954,12/02/2024,Hina,Faisalabad,Monitor,1,45000,45000
6955,16/12/2024,Zain,Rawalpindi,Keyboard,1,5000,5000
6956,31/03/2024,Usman,Lahore,Monitor,4,120000,480000
6957,27/05/2024,Bilal,Rawalpindi,Monitor,1,120000,120000
6958,23/01/2024,Zain,Islamabad,Mouse,3,5000,15000
6959,07/07/2024,Zain,Faisalabad,Printer,2,2000,4000
6960,17/01/2025,Zain,Islamabad,Headphones,5,45000,225000
6961,22/10/2024,Bilal,Islamabad,Monitor,5,120000,600000
6962,30/11/2024,Ali,Islamabad,Monitor,3,5000,15000
6963,09/09/2024,Zain,Lahore,Headphones,1,120000,120000
6964,18/05/2024,Bilal,Islamabad,Mouse,5,45000,225000
6965,20/03/2024,Hamza,Lahore,Headphones,1,8000,8000
6966,16/04/2024,Hamza,Islamabad,Monitor,4,2000,8000
6967,24/05/2024,Bilal,Islamabad,Monitor,1,120000,120000
6968,14/01/2024,Ayesha,Multan,Printer,5,5000,25000
6969,11/01/2024,Ali,Rawalpindi,Printer,3,120000,360000
6970,13/07/2024,Ali,Rawalpindi,Mouse,2,15000,30000
6971,25/09/2024,Ahmed,Islamabad,Laptop,5,120000,600000
6972,30/03/2024,Usman,Karachi,Laptop,5,120000,600000
6973,20/10/2024,Zain,Islamabad,Laptop,4,5000,20000
6974,15/12/2024,Zain,Faisalabad,Laptop,4,8000,32000
6975,03/02/2024,Ayesha,Faisalabad,Printer,2,8000,16000
6976,17/11/2024,Usman,Lahore,Mouse,2,15000,30000
6977,22/04/2024,Sara,Lahore,Printer,4,45000,180000
6978,15/03/2024,Ayesha,Karachi,Monitor,5,120000,600000
6979,17/12/2024,Ahmed,Islamabad,Mouse,1,2000,2000
6980,28/01/2025,Hamza,Karachi,Printer,2,5000,10000
6981,04/08/2024,Fatima,Rawalpindi,Mouse,4,8000,32000
6982,01/09/2024,Usman,Multan,Mouse,5,120000,600000
6983,30/09/2024,Hina,Rawalpindi,Headphones,3,2000,6000
6984,10/09/2024,Ayesha,Rawalpindi,Keyboard,5,45000,225000
6985,20/09/2024,Sara,Faisalabad,Headphones,4,120000,480000
6986,15/03/2024,Hina,Multan,Printer,1,15000,15000
6987,19/01/2025,Sara,Islamabad,Printer,2,45000,90000
6988,12/04/2024,Ayesha,Lahore,Printer,3,2000,6000
6989,16/04/2024,Ayesha,Multan,Monitor,5,8000,40000
6990,05/11/2024,Bilal,Lahore,Printer,5,15000,75000
6991,18/06/2024,Ayesha,Rawalpindi,Monitor,3,120000,360000
6992,12/09/2024,Hina,Faisalabad,Laptop,3,45000,135000
6993,01/03/2024,Zain,Faisalabad,Monitor,1,45000,45000
6994,25/06/2024,Usman,Multan,Headphones,3,45000,135000
6995,27/01/2025,Usman,Multan,Mouse,1,5000,5000
6996,19/10/2024,Ayesha,Faisalabad,Mouse,2,5000,10000
6997,04/06/2024,Sara,Islamabad,Laptop,3,120000,360000
6998,23/06/2024,Usman,Faisalabad,Laptop,3,120000,360000
6999,27/05/2024,Fatima,Rawalpindi,Laptop,2,2000,4000
7000,02/05/2024,Hina,Lahore,Headphones,4,15000,60000
7001,05/01/2024,Hina,Rawalpindi,Headphones,2,15000,30000
7002,30/05/2024,Zain,Rawalpindi,Keyboard,4,120000,480000
7003,13/08/2024,Sara,Faisalabad,Mouse,1,5000,5000
7004,14/01/2025,Ahmed,Islamabad,Printer,3,45000,135000
7005,04/12/2024,Fatima,Faisalabad,Keyboard,4,2000,8000
7006,29/11/2024,Bilal,Islamabad,Keyboard,2,15000,30000
7007,16/12/2024,Ayesha,Faisalabad,Mouse,3,2000,6000
7008,25/02/2024,Ayesha,Multan,Printer,3,5000,15000
7009,17/11/2024,Usman,Karachi,Monitor,1,2000,2000
7010,07/01/2024,Ahmed,Rawalpindi,Printer,5,15000,75000
7011,16/10/2024,Fatima,Faisalabad,Monitor,1,2000,2000
7012,04/12/2024,Ali,Multan,Keyboard,1,120000,120000
7013,17/03/2024,Sara,Lahore,Laptop,4,2000,8000
7014,21/05/2024,Fatima,Islamabad,Monitor,5,8000,40000
7015,09/03/2024,Usman,Rawalpindi,Laptop,3,8000,24000
7016,22/07/2024,Hamza,Multan,Monitor,4,2000,8000
7017,19/06/2024,Bilal,Lahore,Printer,5,5000,25000
7018,03/02/2025,Sara,Rawalpindi,Printer,3,120000,360000
7019,22/05/2024,Fatima,Rawalpindi,Monitor,3,45000,135000
7020,15/12/2024,Bilal,Multan,Keyboard,4,2000,8000
7021,20/09/2024,Zain,Karachi,Printer,4,120000,480000
7022,09/05/2024,Fatima,Karachi,Keyboard,3,2000,6000
7023,19/07/2024,Hamza,Rawalpindi,Laptop,5,5000,25000
7024,02/12/2024,Ali,Karachi,Monitor,1,45000,45000
7025,11/12/2024,Ali,Karachi,Keyboard,2,15000,30000
7026,18/01/2024,Usman,Islamabad,Printer,3,8000,24000
7027,29/03/2024,Usman,Lahore,Laptop,4,45000,180000
7028,14/09/2024,Bilal,Karachi,Mouse,1,5000,5000
7029,25/09/2024,Fatima,Multan,Monitor,4,45000,180000
7030,12/04/2024,Hina,Karachi,Mouse,5,5000,25000
7031,22/03/2024,Ahmed,Islamabad,Monitor,2,120000,240000
7032,24/06/2024,Hamza,Faisalabad,Laptop,4,120000,480000
7033,13/06/2024,Bilal,Rawalpindi,Printer,2,8000,16000
7034,15/11/2024,Hamza,Lahore,Laptop,4,45000,180000
7035,11/11/2024,Bilal,Islamabad,Laptop,2,2000,4000
7036,12/02/2024,Zain,Faisalabad,Mouse,3,2000,6000
7037,04/09/2024,Fatima,Lahore,Monitor,2,5000,10000
7038,01/07/2024,Hamza,Faisalabad,Laptop,2,120000,240000
7039,09/11/2024,Usman,Rawalpindi,Keyboard,5,45000,225000
7040,14/02/2024,Usman,Rawalpindi,Keyboard,5,8000,40000
7041,04/01/2025,Hamza,Islamabad,Laptop,4,45000,180000
7042,21/01/2025,Hina,Multan,Mouse,3,120000,360000
7043,07/11/2024,Hina,Multan,Printer,1,5000,5000
7044,21/10/2024,Zain,Multan,Headphones,5,8000,40000
7045,13/01/2024,Usman,Faisalabad,Mouse,1,120000,120000
7046,27/01/2024,Ali,Multan,Laptop,5,45000,225000
7047,23/08/2024,Ayesha,Multan,Laptop,2,8000,16000
7048,19/11/2024,Usman,Multan,Laptop,1,8000,8000
7049,20/04/2024,Ayesha,Multan,Keyboard,4,15000,60000
7050,01/07/2024,Hamza,Multan,Laptop,3,2000,6000
7051,31/08/2024,Bilal,Lahore,Laptop,1,8000,8000
7052,15/08/2024,Fatima,Karachi,Laptop,5,15000,75000
7053,16/12/2024,Fatima,Rawalpindi,Printer,1,2000,2000
7054,17/01/2024,Hina,Faisalabad,Mouse,4,45000,180000
7055,17/04/2024,Zain,Lahore,Monitor,1,8000,8000
7056,02/01/2024,Usman,Rawalpindi,Keyboard,2,5000,10000
7057,24/02/2024,Ayesha,Karachi,Headphones,3,5000,15000
7058,27/06/2024,Bilal,Karachi,Monitor,2,5000,10000
7059,26/11/2024,Ali,Islamabad,Mouse,4,8000,32000
7060,23/07/2024,Fatima,Karachi,Printer,4,120000,480000
7061,01/11/2024,Ahmed,Lahore,Headphones,4,15000,60000
7062,15/06/2024,Ahmed,Islamabad,Headphones,5,2000,10000
7063,23/12/2024,Sara,Faisalabad,Headphones,3,120000,360000
7064,11/09/2024,Usman,Rawalpindi,Keyboard,2,120000,240000
7065,29/01/2024,Fatima,Karachi,Mouse,1,8000,8000
7066,16/09/2024,Ayesha,Islamabad,Headphones,4,45000,180000
7067,01/12/2024,Hamza,Karachi,Laptop,3,2000,6000
7068,25/02/2024,Usman,Rawalpindi,Laptop,4,120000,480000
7069,19/03/2024,Hamza,Rawalpindi,Mouse,2,5000,10000
7070,03/10/2024,Sara,Lahore,Mouse,5,15000,75000
7071,07/02/2024,Sara,Lahore,Printer,2,15000,30000
7072,06/01/2024,Hina,Lahore,Printer,5,45000,225000
7073,13/07/2024,Hamza,Lahore,Mouse,3,8000,24000
7074,14/03/2024,Sara,Islamabad,Headphones,4,45000,180000
7075,10/01/2024,Usman,Karachi,Headphones,3,120000,360000
7076,11/02/2024,Hina,Lahore,Keyboard,2,5000,10000
7077,21/10/2024,Hamza,Multan,Monitor,4,5000,20000
7078,14/01/2025,Hina,Multan,Printer,5,120000,600000
7079,15/10/2024,Ayesha,Islamabad,Mouse,2,8000,16000
7080,22/07/2024,Hina,Lahore,Headphones,3,120000,360000
7081,27/06/2024,Ahmed,Faisalabad,Headphones,4,8000,32000
7082,30/08/2024,Usman,Islamabad,Printer,4,120000,480000
7083,24/05/2024,Bilal,Faisalabad,Mouse,3,5000,15000
7084,13/12/2024,Ahmed,Karachi,Monitor,2,15000,30000
7085,30/05/2024,Ali,Islamabad,Headphones,3,2000,6000
7086,24/10/2024,Fatima,Karachi,Monitor,3,120000,360000
7087,25/11/2024,Usman,Faisalabad,Printer,1,5000,5000
7088,28/10/2024,Usman,Karachi,Keyboard,1,120000,120000
7089,26/04/2024,Bilal,Karachi,Headphones,2,8000,16000
7090,28/03/2024,Zain,Karachi,Keyboard,5,5000,25000
7091,06/05/2024,Zain,Rawalpindi,Printer,3,33663.80368,100991.411
7092,26/02/2024,Ahmed,Rawalpindi,Keyboard,3,15000,45000
7093,29/11/2024,Fatima,Multan,Mouse,4,120000,480000
7094,03/02/2024,Sara,Islamabad,Printer,4,45000,180000
7095,24/02/2024,Zain,Karachi,Mouse,2,8000,16000
7096,09/12/2024,Zain,Faisalabad,Keyboard,5,120000,600000
7097,02/10/2024,Sara,Karachi,Headphones,3,5000,15000
7098,13/08/2024,Ali,Karachi,Keyboard,4,34197.11237,136788.4495
7099,05/02/2024,Hina,Rawalpindi,Keyboard,4,8000,32000
7100,30/05/2024,Ali,Multan,Laptop,4,2000,8000
7101,29/04/2024,Fatima,Lahore,Laptop,5,8000,40000
7102,29/01/2024,Hamza,Faisalabad,Monitor,2,120000,240000
7103,03/01/2024,Fatima,Karachi,Headphones,3,2000,6000
7104,24/06/2024,Ali,Lahore,Headphones,3,120000,360000
7105,16/01/2025,Fatima,Islamabad,Mouse,4,45000,180000
7106,12/04/2024,Hamza,Multan,Printer,5,120000,600000
7107,27/10/2024,Hina,Karachi,Mouse,1,120000,120000
7108,20/07/2024,Bilal,Lahore,Printer,3,5000,15000
7109,09/05/2024,Usman,Multan,Laptop,2,120000,240000
7110,28/09/2024,Ahmed,Faisalabad,Mouse,4,2000,8000
7111,17/09/2024,Ayesha,Karachi,Mouse,4,45000,180000
7112,18/10/2024,Fatima,Multan,Monitor,5,120000,600000
7113,20/04/2024,Ahmed,Rawalpindi,Printer,1,2000,2000
7114,11/12/2024,Hina,Multan,Printer,5,45000,225000
7115,15/10/2024,Hamza,Faisalabad,Laptop,4,5000,20000
7116,03/06/2024,Fatima,Lahore,Headphones,4,45000,180000
7117,06/02/2024,Ayesha,Karachi,Headphones,3,2000,6000
7118,26/06/2024,Fatima,Lahore,Mouse,5,15000,75000
7119,05/11/2024,Fatima,Lahore,Keyboard,4,8000,32000
7120,17/09/2024,Bilal,Lahore,Keyboard,4,45000,180000
7121,13/03/2024,Ahmed,Islamabad,Keyboard,4,15000,60000
7122,22/05/2024,Sara,Multan,Monitor,3,8000,24000
7123,22/07/2024,Bilal,Faisalabad,Mouse,3,120000,360000
7124,12/12/2024,Usman,Lahore,Monitor,3,5000,15000
7125,31/03/2024,Usman,Faisalabad,Monitor,2,120000,240000
7126,12/03/2024,Ali,Multan,Headphones,1,45000,45000
7127,16/01/2025,Zain,Karachi,Headphones,4,2000,8000
7128,13/06/2024,Ali,Lahore,Monitor,1,8000,8000
7129,30/01/2025,Zain,Faisalabad,Keyboard,1,5000,5000
7130,05/12/2024,Ahmed,Karachi,Printer,3,2000,6000
7131,04/08/2024,Fatima,Rawalpindi,Monitor,3,120000,360000
7132,22/11/2024,Ali,Multan,Keyboard,5,2000,10000
7133,23/03/2024,Fatima,Lahore,Keyboard,3,34197.11237,102591.3371
7134,13/11/2024,Fatima,Multan,Headphones,4,5000,20000
7135,26/12/2024,Ayesha,Faisalabad,Monitor,4,120000,480000
7136,21/02/2024,Fatima,Karachi,Headphones,1,5000,5000
7137,18/04/2024,Hina,Multan,Printer,1,15000,15000
7138,18/12/2024,Zain,Islamabad,Headphones,1,120000,120000
7139,05/05/2024,Fatima,Karachi,Headphones,4,45000,180000
7140,06/05/2024,Ali,Lahore,Printer,1,120000,120000
7141,11/02/2024,Hamza,Islamabad,Mouse,3,45000,135000
7142,31/05/2024,Sara,Lahore,Mouse,2,15000,30000
7143,12/03/2024,Hina,Islamabad,Headphones,4,8000,32000
7144,01/01/2024,Hamza,Lahore,Mouse,5,32704.54545,163522.7273
7145,04/06/2024,Hamza,Faisalabad,Monitor,4,5000,20000
7146,11/07/2024,Sara,Karachi,Laptop,4,45000,180000
7147,03/06/2024,Zain,Lahore,Keyboard,4,120000,480000
7148,28/12/2024,Zain,Karachi,Headphones,3,2000,6000
7149,11/04/2024,Hina,Islamabad,Monitor,2,15000,30000
7150,07/12/2024,Usman,Lahore,Mouse,4,8000,32000
7151,06/04/2024,Usman,Multan,Headphones,4,5000,20000
7152,14/01/2025,Hina,Faisalabad,Headphones,1,15000,15000
7153,10/04/2024,Bilal,Rawalpindi,Laptop,1,5000,5000
7154,21/02/2024,Hina,Lahore,Mouse,5,8000,40000
7155,18/09/2024,Bilal,Lahore,Keyboard,5,45000,225000
7156,25/10/2024,Sara,Multan,Laptop,4,8000,32000
7157,03/08/2024,Sara,Karachi,Headphones,3,2000,6000
7158,21/01/2024,Sara,Islamabad,Monitor,5,45000,225000
7159,03/10/2024,Bilal,Multan,Monitor,5,15000,75000
7160,17/07/2024,Hina,Rawalpindi,Mouse,1,2000,2000
7161,06/03/2024,Usman,Islamabad,Headphones,5,15000,75000
7162,08/01/2025,Bilal,Faisalabad,Laptop,5,120000,600000
7163,01/04/2024,Zain,Multan,Headphones,1,45000,45000
7164,17/03/2024,Ahmed,Rawalpindi,Headphones,4,120000,480000
7165,04/12/2024,Ali,Lahore,Mouse,1,2000,2000
7166,07/09/2024,Bilal,Islamabad,Monitor,2,5000,10000
7167,24/11/2024,Ayesha,Rawalpindi,Headphones,4,2000,8000
7168,06/04/2024,Zain,Multan,Headphones,5,2000,10000
7169,28/01/2025,Zain,Faisalabad,Laptop,4,5000,20000
7170,23/06/2024,Sara,Lahore,Laptop,3,5000,15000
7171,16/09/2024,Ahmed,Lahore,Laptop,5,2000,10000
7172,17/01/2024,Ali,Islamabad,Laptop,3,5000,15000
7173,16/08/2024,Zain,Lahore,Headphones,3,2000,6000
7174,29/09/2024,Sara,Multan,Keyboard,4,120000,480000
7175,12/01/2024,Usman,Islamabad,Keyboard,5,15000,75000
7176,18/11/2024,Bilal,Lahore,Keyboard,4,5000,20000
7177,10/05/2024,Ayesha,Karachi,Mouse,3,8000,24000
7178,29/09/2024,Hina,Multan,Mouse,2,8000,16000
7179,02/12/2024,Ahmed,Islamabad,Laptop,1,2000,2000
7180,26/09/2024,Hamza,Multan,Mouse,4,8000,32000
7181,22/12/2024,Hina,Lahore,Monitor,4,8000,32000
7182,26/03/2024,Hamza,Rawalpindi,Keyboard,3,120000,360000
7183,03/01/2024,Hina,Multan,Laptop,5,8000,40000
7184,07/03/2024,Hamza,Islamabad,Monitor,5,15000,75000
7185,08/06/2024,Ayesha,Karachi,Laptop,2,45000,90000
7186,30/10/2024,Ali,Faisalabad,Mouse,2,120000,240000
7187,23/09/2024,Hina,Faisalabad,Mouse,1,120000,120000
7188,29/10/2024,Ayesha,Lahore,Headphones,3,45000,135000
7189,18/09/2024,Ahmed,Lahore,Headphones,1,8000,8000
7190,25/06/2024,Ayesha,Faisalabad,Mouse,1,120000,120000
7191,03/11/2024,Ayesha,Multan,Mouse,3,15000,45000
7192,23/12/2024,Zain,Lahore,Keyboard,3,5000,15000
7193,20/07/2024,Hamza,Islamabad,Keyboard,5,120000,600000
7194,30/07/2024,Ali,Islamabad,Printer,2,8000,16000
7195,10/02/2024,Zain,Rawalpindi,Laptop,5,45000,225000
7196,23/03/2024,Ayesha,Islamabad,Keyboard,1,120000,120000
7197,15/05/2024,Ahmed,Karachi,Printer,2,45000,90000
7198,28/07/2024,Zain,Lahore,Monitor,3,45000,135000
7199,22/01/2024,Ahmed,Islamabad,Laptop,2,5000,10000
7200,03/07/2024,Fatima,Rawalpindi,Headphones,3,8000,24000
7201,03/10/2024,Hina,Islamabad,Laptop,3,2000,6000
7202,07/09/2024,Ayesha,Faisalabad,Mouse,4,2000,8000
7203,20/01/2025,Zain,Faisalabad,Keyboard,3,15000,45000
7204,06/12/2024,Zain,Lahore,Mouse,4,8000,32000
7205,23/01/2024,Usman,Faisalabad,Keyboard,5,2000,10000
7206,30/10/2024,Bilal,Karachi,Monitor,3,2000,6000
7207,13/02/2024,Fatima,Faisalabad,Printer,1,120000,120000
7208,16/04/2024,Ali,Multan,Keyboard,3,45000,135000
7209,03/09/2024,Fatima,Faisalabad,Headphones,2,8000,16000
7210,26/08/2024,Ayesha,Multan,Printer,2,5000,10000
7211,21/06/2024,Sara,Rawalpindi,Headphones,5,5000,25000
7212,07/07/2024,Ahmed,Multan,Printer,2,120000,240000
7213,24/05/2024,Zain,Karachi,Monitor,1,120000,120000
7214,07/11/2024,Sara,Multan,Monitor,2,2000,4000
7215,19/08/2024,Ayesha,Rawalpindi,Laptop,2,8000,16000
7216,15/10/2024,Zain,Rawalpindi,Printer,3,5000,15000
7217,28/02/2024,Usman,Lahore,Mouse,4,2000,8000
7218,15/05/2024,Sara,Islamabad,Keyboard,4,5000,20000
7219,09/05/2024,Zain,Karachi,Keyboard,3,120000,360000
7220,08/01/2024,Zain,Islamabad,Mouse,4,45000,180000
7221,18/05/2024,Zain,Faisalabad,Monitor,4,8000,32000
7222,21/07/2024,Sara,Rawalpindi,Headphones,5,5000,25000
7223,20/01/2025,Sara,Karachi,Monitor,2,120000,240000
7224,15/01/2025,Ali,Faisalabad,Laptop,4,2000,8000
7225,28/01/2025,Hina,Lahore,Monitor,2,2000,4000
7226,13/05/2024,Ali,Karachi,Monitor,3,15000,45000
7227,04/02/2025,Bilal,Multan,Mouse,1,5000,5000
7228,16/01/2025,Hina,Karachi,Keyboard,2,15000,30000
7229,07/12/2024,Hamza,Multan,Printer,2,15000,30000
7230,16/08/2024,Ali,Karachi,Headphones,2,45000,90000
7231,21/06/2024,Ali,Rawalpindi,Laptop,3,2000,6000
7232,21/12/2024,Fatima,Lahore,Keyboard,1,15000,15000
7233,25/06/2024,Fatima,Lahore,Headphones,5,15000,75000
7234,27/07/2024,Hamza,Karachi,Printer,5,120000,600000
7235,19/10/2024,Ahmed,Faisalabad,Mouse,3,5000,15000
7236,24/01/2025,Usman,Multan,Keyboard,2,8000,16000
7237,19/01/2025,Sara,Lahore,Monitor,3,8000,24000
7238,06/06/2024,Fatima,Multan,Laptop,3,45000,135000
7239,06/06/2024,Sara,Multan,Monitor,3,2000,6000
7240,18/05/2024,Bilal,Faisalabad,Mouse,4,120000,480000
7241,23/01/2025,Fatima,Faisalabad,Headphones,1,2000,2000
7242,13/04/2024,Bilal,Multan,Printer,4,5000,20000
7243,20/10/2024,Ahmed,Karachi,Headphones,2,120000,240000
7244,21/08/2024,Sara,Faisalabad,Monitor,5,2000,10000
7245,23/09/2024,Fatima,Karachi,Printer,5,15000,75000
7246,26/08/2024,Bilal,Lahore,Mouse,1,5000,5000
7247,03/03/2024,Hamza,Islamabad,Laptop,5,45000,225000
7248,16/03/2024,Hamza,Multan,Headphones,1,120000,120000
7249,26/06/2024,Zain,Karachi,Printer,2,8000,16000
7250,03/02/2024,Ayesha,Karachi,Monitor,5,120000,600000
7251,29/05/2024,Bilal,Rawalpindi,Keyboard,5,45000,225000
7252,24/02/2024,Hamza,Lahore,Printer,4,120000,480000
7253,05/06/2024,Ali,Lahore,Laptop,2,2000,4000
7254,27/12/2024,Ayesha,Multan,Monitor,1,5000,5000
7255,10/05/2024,Usman,Lahore,Printer,5,45000,225000
7256,04/05/2024,Hina,Lahore,Laptop,5,5000,25000
7257,13/02/2024,Fatima,Faisalabad,Laptop,4,120000,480000
7258,27/05/2024,Hina,Faisalabad,Mouse,3,8000,24000
7259,28/03/2024,Ahmed,Faisalabad,Mouse,2,45000,90000
7260,05/01/2025,Zain,Lahore,Headphones,2,2000,4000
7261,29/04/2024,Ayesha,Lahore,Mouse,3,120000,360000
7262,24/05/2024,Fatima,Lahore,Laptop,5,8000,40000
7263,05/04/2024,Ahmed,Islamabad,Mouse,4,5000,20000
7264,02/06/2024,Fatima,Faisalabad,Laptop,3,2000,6000
7265,20/07/2024,Sara,Rawalpindi,Printer,3,2000,6000
7266,11/09/2024,Ahmed,Karachi,Keyboard,2,45000,90000
7267,27/02/2024,Zain,Faisalabad,Mouse,2,45000,90000
7268,07/01/2025,Bilal,Islamabad,Printer,4,45000,180000
7269,12/02/2024,Ayesha,Faisalabad,Mouse,5,45000,225000
7270,03/11/2024,Ayesha,Rawalpindi,Keyboard,5,15000,75000
7271,08/01/2024,Hina,Rawalpindi,Monitor,4,2000,8000
7272,15/06/2024,Ahmed,Faisalabad,Headphones,2,8000,16000
7273,15/01/2024,Hina,Lahore,Printer,2,120000,240000
7274,16/12/2024,Fatima,Lahore,Headphones,3,8000,24000
7275,04/02/2024,Sara,Faisalabad,Headphones,2,8000,16000
7276,03/06/2024,Ahmed,Karachi,Laptop,3,5000,15000
7277,24/02/2024,Usman,Faisalabad,Monitor,1,45000,45000
7278,18/02/2024,Ayesha,Multan,Laptop,5,8000,40000
7279,15/07/2024,Hamza,Multan,Laptop,2,15000,30000
7280,08/10/2024,Hina,Multan,Laptop,4,45000,180000
7281,07/02/2024,Sara,Karachi,Keyboard,1,120000,120000
7282,10/10/2024,Usman,Multan,Headphones,2,45000,90000
7283,20/01/2025,Hamza,Islamabad,Laptop,3,2000,6000
7284,26/01/2024,Sara,Multan,Mouse,2,120000,240000
7285,28/06/2024,Sara,Rawalpindi,Printer,2,45000,90000
7286,09/05/2024,Bilal,Lahore,Keyboard,1,15000,15000
7287,10/01/2025,Ali,Karachi,Laptop,3,45000,135000
7288,09/06/2024,Hina,Islamabad,Laptop,3,120000,360000
7289,27/01/2024,Sara,Rawalpindi,Keyboard,4,120000,480000
7290,12/11/2024,Hina,Karachi,Monitor,5,2000,10000
7291,02/12/2024,Usman,Multan,Monitor,3,5000,15000
7292,17/06/2024,Ahmed,Faisalabad,Headphones,5,45000,225000
7293,01/02/2024,Fatima,Karachi,Headphones,2,5000,10000
7294,15/07/2024,Hamza,Multan,Mouse,1,2000,2000
7295,25/03/2024,Ali,Rawalpindi,Keyboard,3,45000,135000
7296,04/12/2024,Fatima,Rawalpindi,Monitor,4,120000,480000
7297,07/01/2024,Hamza,Multan,Mouse,1,5000,5000
7298,20/04/2024,Ali,Islamabad,Laptop,2,8000,16000
7299,01/12/2024,Sara,Faisalabad,Laptop,2,15000,30000
7300,25/10/2024,Sara,Faisalabad,Monitor,1,45000,45000
7301,24/03/2024,Bilal,Multan,Printer,2,15000,30000
7302,08/10/2024,Hina,Karachi,Laptop,2,120000,240000
7303,22/01/2024,Sara,Rawalpindi,Printer,3,15000,45000
7304,11/08/2024,Ahmed,Karachi,Mouse,5,8000,40000
7305,04/05/2024,Hamza,Islamabad,Printer,1,15000,15000
7306,23/12/2024,Ali,Lahore,Keyboard,5,15000,75000
7307,04/01/2024,Zain,Karachi,Keyboard,3,45000,135000
